# ID,farmer_ID,land_use,yield
1662,526,1,10
1663,600,1,10
1664,52,1,10
1665,158,1,10
1666,241,1,10
1667,776,1,10
1668,663,1,10
1669,158,1,10
1670,158,1,10
1671,776,1,10
1672,776,1,10
1673,776,1,10
1674,776,1,10
1675,241,1,10
1676,776,1,10
1677,600,1,10
1678,241,1,10
1679,91,1,10
1680,52,1,10
1681,241,1,10
1682,776,1,10
1683,776,1,10
1684,600,1,10
1685,291,1,10
1686,785,1,10
1687,776,1,10
1688,158,1,10
1689,241,1,10
1690,526,1,10
1691,291,1,10
1692,158,1,10
1693,241,1,10
1694,91,1,10
1695,776,1,10
1696,158,1,10
1697,785,1,10
1698,600,1,10
1699,291,1,10
1700,52,1,10
1701,241,1,10
1702,91,1,10
1703,144,1,10
1704,158,1,10
1705,785,1,10
1706,91,1,10
1707,208,1,10
1708,600,1,10
1709,158,1,10
1710,663,1,10
1711,241,1,10
1712,689,1,10
1713,241,1,10
1714,91,1,10
1715,600,1,10
1716,158,1,10
1717,158,1,10
1718,158,1,10
1719,663,1,10
1720,241,1,10
1721,600,1,10
1722,663,1,10
1723,144,1,10
1724,52,1,10
1725,52,1,10
1726,600,1,10
1727,91,1,10
1728,888,1,10
1729,291,1,10
1730,663,1,10
1731,600,1,10
1732,291,1,10
1733,663,1,10
1734,689,1,10
1735,208,1,10
1736,52,1,10
1737,91,1,10
1738,52,1,10
1739,663,1,10
1740,91,1,10
1741,52,1,10
1742,241,1,10
1743,663,1,10
1744,663,1,10
1745,241,1,10
1746,491,1,10
1747,785,1,10
1748,52,1,10
1749,241,1,10
1750,776,1,10
1751,158,1,10
1752,785,1,10
1753,241,1,10
1754,491,1,10
1755,785,1,10
1756,91,1,10
1757,776,1,10
1758,776,1,10
1759,158,1,10
1760,241,1,10
1761,689,1,10
1762,91,1,10
1763,291,1,10
1764,158,1,10
1765,776,1,10
1766,776,1,10
1767,291,1,10
1768,158,1,10
1769,158,1,10
1770,91,1,10
1771,291,1,10
1772,663,1,10
1773,689,1,10
1774,158,1,10
1775,663,1,10
1776,91,1,10
1777,600,1,10
1778,52,1,10
1779,158,1,10
1780,689,1,10
1781,91,1,10
1782,91,1,10
1783,600,1,10
1784,91,1,10
1785,158,1,10
1786,91,1,10
1787,291,1,10
1788,785,1,10
1789,241,1,10
1790,689,1,10
1791,158,1,10
1792,785,1,10
1793,689,1,10
1794,689,1,10
1795,689,1,10
1796,91,1,10
1797,158,1,10
1798,158,1,10
1799,663,1,10
1800,91,1,10
1801,91,1,10
1802,663,1,10
1803,491,1,10
1804,208,1,10
1805,291,1,10
1806,158,1,10
1807,663,1,10
1808,241,1,10
1809,491,1,10
1810,600,1,10
1811,52,1,10
1812,158,1,10
1813,663,1,10
1814,663,1,10
1815,689,1,10
1816,663,1,10
1817,241,1,10
1818,241,1,10
1819,491,1,10
1820,689,1,10
1821,52,1,10
1822,663,1,10
1823,663,1,10
1824,291,1,10
1825,291,1,10
1826,52,1,10
1827,158,1,10
1828,663,1,10
1829,776,1,10
1830,52,1,10
1831,158,1,10
1832,158,1,10
1833,158,1,10
1834,663,1,10
1835,689,1,10
1836,291,1,10
1837,158,1,10
1838,158,1,10
1839,663,1,10
1840,785,1,10
1841,241,1,10
1842,208,1,10
1843,52,1,10
1844,785,1,10
1845,241,1,10
1846,585,1,10
1847,158,1,10
1848,158,1,10
1849,663,1,10
1850,241,1,10
1851,158,1,10
1852,241,1,10
1853,585,1,10
1854,291,1,10
1855,585,1,10
1856,291,1,10
1857,158,1,10
1858,241,1,10
1859,491,1,10
1860,241,1,10
1861,491,1,10
1862,689,1,10
1863,776,1,10
1864,585,1,10
1865,158,1,10
1866,663,1,10
1867,91,1,10
1868,52,1,10
1869,52,1,10
1870,785,1,10
1871,776,1,10
1872,689,1,10
1873,600,1,10
1874,291,1,10
1875,225,1,10
1876,785,1,10
1877,663,1,10
1878,663,1,10
1879,663,1,10
1880,91,1,10
1881,785,1,10
1882,663,1,10
1883,158,1,10
1884,689,1,10
1885,91,1,10
1886,663,1,10
1887,600,1,10
1888,291,1,10
1889,663,1,10
1890,585,1,10
1891,585,1,10
1892,785,1,10
1893,663,1,10
1894,241,1,10
1895,91,1,10
1896,225,1,10
1897,52,1,10
1898,158,1,10
1899,689,1,10
1900,689,1,10
1901,225,1,10
1902,600,1,10
1903,785,1,10
1904,663,1,10
1905,91,1,10
1906,91,1,10
1907,600,1,10
1908,52,1,10
1909,191,1,10
1910,689,1,10
1911,158,1,10
1912,663,1,10
1913,689,1,10
1914,689,1,10
1915,585,1,10
1916,785,1,10
1917,446,1,10
1918,52,1,10
1919,208,1,10
1920,158,1,10
1921,689,1,10
1922,52,1,10
1923,689,1,10
1924,158,1,10
1925,158,1,10
1926,91,1,10
1927,585,1,10
1928,585,1,10
1929,785,1,10
1930,241,1,10
1931,158,1,10
1932,158,1,10
1933,491,1,10
1934,225,1,10
1935,158,1,10
1936,158,1,10
1937,158,1,10
1938,585,1,10
1939,291,1,10
1940,689,1,10
1941,208,1,10
1942,689,1,10
1943,689,1,10
1944,208,1,10
1945,52,1,10
1946,158,1,10
1947,689,1,10
1948,689,1,10
1949,291,1,10
1950,158,1,10
1951,158,1,10
1952,663,1,10
1953,689,1,10
1954,689,1,10
1955,91,1,10
1956,585,1,10
1957,291,1,10
1958,663,1,10
1959,689,1,10
1960,689,1,10
1961,91,1,10
1962,191,1,10
1963,167,1,10
1964,191,1,10
1965,158,1,10
1966,689,1,10
1967,208,1,10
1968,785,1,10
1969,225,1,10
1970,191,1,10
1971,52,1,10
1972,158,1,10
1973,785,1,10
1974,785,1,10
1975,689,1,10
1976,158,1,10
1977,158,1,10
1978,785,1,10
1979,224,1,10
1980,241,1,10
1981,818,1,10
1982,52,1,10
1983,804,1,10
1984,585,1,10
1985,225,1,10
1986,191,1,10
1987,191,1,10
1988,689,1,10
1989,663,1,10
1990,224,1,10
1991,225,1,10
1992,191,1,10
1993,158,1,10
1994,158,1,10
1995,785,1,10
1996,689,1,10
1997,208,1,10
1998,663,1,10
1999,689,1,10
2000,776,1,10
2001,208,1,10
2002,689,1,10
2003,689,1,10
2004,191,1,10
2005,191,1,10
2006,785,1,10
2007,689,1,10
2008,208,1,10
2009,818,1,10
2010,158,1,10
2011,663,1,10
2012,585,1,10
2013,208,1,10
2014,52,1,10
2015,158,1,10
2016,167,1,10
2017,689,1,10
2018,689,1,10
2019,52,1,10
2020,158,1,10
2021,167,1,10
2022,585,1,10
2023,241,1,10
2024,689,1,10
2025,191,1,10
2026,585,1,10
2027,585,1,10
2028,446,1,10
2029,663,1,10
2030,191,1,10
2031,785,1,10
2032,224,1,10
2033,804,1,10
2034,689,1,10
2035,818,1,10
2036,158,1,10
2037,446,1,10
2038,446,1,10
2039,689,1,10
2040,689,1,10
2041,689,1,10
2042,585,1,10
2043,585,1,10
2044,93,1,10
2045,191,1,10
2046,91,1,10
2047,191,1,10
2048,689,1,10
2049,256,1,10
2050,191,1,10
2051,191,1,10
2052,689,1,10
2053,689,1,10
2054,208,1,10
2055,818,1,10
2056,785,1,10
2057,225,1,10
2058,804,1,10
2059,241,1,10
2060,191,1,10
2061,158,1,10
2062,167,1,10
2063,167,1,10
2064,689,1,10
2065,191,1,10
2066,225,1,10
2067,225,1,10
2068,689,1,10
2069,689,1,10
2070,160,1,10
2071,158,1,10
2072,689,1,10
2073,689,1,10
2074,91,1,10
2075,191,1,10
2076,191,1,10
2077,257,1,10
2078,158,1,10
2079,225,1,10
2080,93,1,10
2081,785,1,10
2082,804,1,10
2083,191,1,10
2084,158,1,10
2085,158,1,10
2086,804,1,10
2087,224,1,10
2088,689,1,10
2089,689,1,10
2090,663,1,10
2091,689,1,10
2092,776,1,10
2093,191,1,10
2094,52,1,10
2095,224,1,10
2096,818,1,10
2097,158,1,10
2098,689,1,10
2099,191,1,10
2100,191,1,10
2101,868,1,10
2102,224,1,10
2103,225,1,10
2104,191,1,10
2105,689,1,10
2106,191,1,10
2107,256,1,10
2108,208,1,10
2109,979,1,10
2110,191,1,10
2111,224,1,10
2112,257,1,10
2113,160,1,10
2114,225,1,10
2115,191,1,10
2116,191,1,10
2117,160,1,10
2118,818,1,10
2119,785,1,10
2120,689,1,10
2121,689,1,10
2122,585,1,10
2123,191,1,10
2124,446,1,10
2125,446,1,10
2126,160,1,10
2127,225,1,10
2128,818,1,10
2129,689,1,10
2130,818,1,10
2131,158,1,10
2132,776,1,10
2133,191,1,10
2134,446,1,10
2135,689,1,10
2136,689,1,10
2137,776,1,10
2138,776,1,10
2139,191,1,10
2140,191,1,10
2141,158,1,10
2142,868,1,10
2143,158,1,10
2144,224,1,10
2145,224,1,10
2146,191,1,10
2147,689,1,10
2148,256,1,10
2149,191,1,10
2150,868,1,10
2151,191,1,10
2152,191,1,10
2153,689,1,10
2154,689,1,10
2155,225,1,10
2156,818,1,10
2157,191,1,10
2158,868,1,10
2159,446,1,10
2160,224,1,10
2161,191,1,10
2162,257,1,10
2163,160,1,10
2164,191,1,10
2165,191,1,10
2166,446,1,10
2167,804,1,10
2168,225,1,10
2169,225,1,10
2170,818,1,10
2171,158,1,10
2172,256,1,10
2173,225,1,10
2174,191,1,10
2175,191,1,10
2176,158,1,10
2177,804,1,10
2178,225,1,10
2179,446,1,10
2180,804,1,10
2181,818,1,10
2182,191,1,10
2183,191,1,10
2184,191,1,10
2185,224,1,10
2186,224,1,10
2187,225,1,10
2188,208,1,10
2189,446,1,10
2190,224,1,10
2191,689,1,10
2192,256,1,10
2193,256,1,10
2194,208,1,10
2195,191,1,10
2196,191,1,10
2197,510,1,10
2198,689,1,10
2199,208,1,10
2200,689,1,10
2201,689,1,10
2202,256,1,10
2203,868,1,10
2204,689,1,10
2205,256,1,10
2206,191,1,10
2207,224,1,10
2208,689,1,10
2209,585,1,10
2210,818,1,10
2211,191,1,10
2212,191,1,10
2213,191,1,10
2214,224,1,10
2215,689,1,10
2216,256,1,10
2217,225,1,10
2218,93,1,10
2219,191,1,10
2220,191,1,10
2221,158,1,10
2222,446,1,10
2223,225,1,10
2224,818,1,10
2225,191,1,10
2226,689,1,10
2227,446,1,10
2228,224,1,10
2229,689,1,10
2230,182,1,10
2231,689,1,10
2232,225,1,10
2233,191,1,10
2234,689,1,10
2235,225,1,10
2236,818,1,10
2237,818,1,10
2238,191,1,10
2239,446,1,10
2240,225,1,10
2241,818,1,10
2242,510,1,10
2243,510,1,10
2244,689,1,10
2245,160,1,10
2246,191,1,10
2247,191,1,10
2248,191,1,10
2249,182,1,10
2250,804,1,10
2251,689,1,10
2252,818,1,10
2253,93,1,10
2254,191,1,10
2255,191,1,10
2256,208,1,10
2257,818,1,10
2258,224,1,10
2259,689,1,10
2260,868,1,10
2261,446,1,10
2262,224,1,10
2263,93,1,10
2264,191,1,10
2265,191,1,10
2266,93,1,10
2267,191,1,10
2268,689,1,10
2269,689,1,10
2270,446,1,10
2271,256,1,10
2272,160,1,10
2273,446,1,10
2274,237,1,10
2275,191,1,10
2276,191,1,10
2277,446,1,10
2278,446,1,10
2279,689,1,10
2280,689,1,10
2281,93,1,10
2282,804,1,10
2283,237,1,10
2284,93,1,10
2285,804,1,10
2286,160,1,10
2287,208,1,10
2288,237,1,10
2289,510,1,10
2290,224,1,10
2291,818,1,10
2292,93,1,10
2293,689,1,10
2294,689,1,10
2295,160,1,10
2296,818,1,10
2297,298,1,10
2298,93,1,10
2299,182,1,10
2300,510,1,10
2301,93,1,10
2302,93,1,10
2303,510,1,10
2304,224,1,10
2305,689,1,10
2306,160,1,10
2307,225,1,10
2308,368,1,10
2309,93,1,10
2310,191,1,10
2311,191,1,10
2312,191,1,10
2313,689,1,10
2314,208,1,10
2315,93,1,10
2316,191,1,10
2317,191,1,10
2318,868,1,10
2319,446,1,10
2320,499,1,10
2321,689,1,10
2322,160,1,10
2323,208,1,10
2324,191,1,10
2325,446,1,10
2326,689,1,10
2327,977,1,10
2328,208,1,10
2329,182,1,10
2330,446,1,10
2331,256,1,10
2332,160,1,10
2333,368,1,10
2334,93,1,10
2335,191,1,10
2336,182,1,10
2337,510,1,10
2338,446,1,10
2339,977,1,10
2340,818,1,10
2341,368,1,10
2342,224,1,10
2343,208,1,10
2344,446,1,10
2345,160,1,10
2346,818,1,10
2347,818,1,10
2348,191,1,10
2349,689,1,10
2350,93,1,10
2351,191,1,10
2352,510,1,10
2353,160,1,10
2354,256,1,10
2355,237,1,10
2356,804,1,10
2357,256,1,10
2358,208,1,10
2359,818,1,10
2360,879,1,10
2361,182,1,10
2362,689,1,10
2363,689,1,10
2364,256,1,10
2365,256,1,10
2366,256,1,10
2367,565,1,10
2368,191,1,10
2369,510,1,10
2370,689,1,10
2371,160,1,10
2372,818,1,10
2373,689,1,10
2374,256,1,10
2375,93,1,10
2376,510,1,10
2377,689,1,10
2378,689,1,10
2379,93,1,10
2380,191,1,10
2381,182,1,10
2382,689,1,10
2383,689,1,10
2384,689,1,10
2385,191,1,10
2386,182,1,10
2387,208,1,10
2388,237,1,10
2389,368,1,10
2390,446,1,10
2391,818,1,10
2392,879,1,10
2393,237,1,10
2394,368,1,10
2395,93,1,10
2396,191,1,10
2397,182,1,10
2398,237,1,10
2399,93,1,10
2400,191,1,10
2401,182,1,10
2402,689,1,10
2403,977,1,10
2404,160,1,10
2405,208,1,10
2406,191,1,10
2407,446,1,10
2408,689,1,10
2409,160,1,10
2410,225,1,10
2411,237,1,10
2412,93,1,10
2413,191,1,10
2414,510,1,10
2415,689,1,10
2416,215,1,10
2417,565,1,10
2418,237,1,10
2419,191,1,10
2420,215,1,10
2421,256,1,10
2422,565,1,10
2423,93,1,10
2424,796,1,10
2425,446,1,10
2426,215,1,10
2427,256,1,10
2428,191,1,10
2429,191,1,10
2430,804,1,10
2431,215,1,10
2432,446,1,10
2433,191,1,10
2434,689,1,10
2435,256,1,10
2436,208,1,10
2437,93,1,10
2438,256,1,10
2439,191,1,10
2440,446,1,10
2441,689,1,10
2442,191,1,10
2443,446,1,10
2444,368,1,10
2445,191,1,10
2446,63,1,10
2447,256,1,10
2448,237,1,10
2449,368,1,10
2450,368,1,10
2451,191,1,10
2452,446,1,10
2453,689,1,10
2454,689,1,10
2455,368,1,10
2456,191,1,10
2457,446,1,10
2458,446,1,10
2459,93,1,10
2460,182,1,10
2461,446,1,10
2462,977,1,10
2463,368,1,10
2464,93,1,10
2465,804,1,10
2466,689,1,10
2467,237,1,10
2468,93,1,10
2469,191,1,10
2470,510,1,10
2471,446,1,10
2472,689,1,10
2473,689,1,10
2474,818,1,10
2475,298,1,10
2476,565,1,10
2477,237,1,10
2478,93,1,10
2479,191,1,10
2480,191,1,10
2481,224,1,10
2482,160,1,10
2483,256,1,10
2484,256,1,10
2485,298,1,10
2486,298,1,10
2487,368,1,10
2488,93,1,10
2489,510,1,10
2490,689,1,10
2491,256,1,10
2492,879,1,10
2493,93,1,10
2494,510,1,10
2495,446,1,10
2496,689,1,10
2497,256,1,10
2498,565,1,10
2499,191,1,10
2500,191,1,10
2501,879,1,10
2502,565,1,10
2503,93,1,10
2504,160,1,10
2505,256,1,10
2506,879,1,10
2507,368,1,10
2508,160,1,10
2509,278,1,10
2510,565,1,10
2511,368,1,10
2512,93,1,10
2513,429,1,10
2514,191,1,10
2515,689,1,10
2516,368,1,10
2517,191,1,10
2518,689,1,10
2519,689,1,10
2520,278,1,10
2521,298,1,10
2522,368,1,10
2523,368,1,10
2524,256,1,10
2525,368,1,10
2526,191,1,10
2527,182,1,10
2528,510,1,10
2529,804,1,10
2530,237,1,10
2531,368,1,10
2532,93,1,10
2533,510,1,10
2534,298,1,10
2535,126,1,10
2536,237,1,10
2537,237,1,10
2538,93,1,10
2539,191,1,10
2540,63,1,10
2541,215,1,10
2542,818,1,10
2543,63,1,10
2544,63,1,10
2545,256,1,10
2546,298,1,10
2547,237,1,10
2548,368,1,10
2549,63,1,10
2550,689,1,10
2551,93,1,10
2552,63,1,10
2553,215,1,10
2554,256,1,10
2555,93,1,10
2556,689,1,10
2557,879,1,10
2558,565,1,10
2559,191,1,10
2560,182,1,10
2561,446,1,10
2562,215,1,10
2563,256,1,10
2564,278,1,10
2565,368,1,10
2566,93,1,10
2567,380,1,10
2568,689,1,10
2569,256,1,10
2570,368,1,10
2571,93,1,10
2572,63,1,10
2573,63,1,10
2574,689,1,10
2575,215,1,10
2576,256,1,10
2577,237,1,10
2578,368,1,10
2579,368,1,10
2580,93,1,10
2581,429,1,10
2582,191,1,10
2583,63,1,10
2584,215,1,10
2585,237,1,10
2586,63,1,10
2587,63,1,10
2588,63,1,10
2589,689,1,10
2590,446,1,10
2591,689,1,10
2592,256,1,10
2593,368,1,10
2594,191,1,10
2595,182,1,10
2596,689,1,10
2597,565,1,10
2598,368,1,10
2599,368,1,10
2600,191,1,10
2601,446,1,10
2602,689,1,10
2603,256,1,10
2604,368,1,10
2605,160,1,10
2606,160,1,10
2607,565,1,10
2608,237,1,10
2609,191,1,10
2610,510,1,10
2611,256,1,10
2612,298,1,10
2613,368,1,10
2614,448,1,10
2615,237,1,10
2616,368,1,10
2617,510,1,10
2618,63,1,10
2619,689,1,10
2620,256,1,10
2621,879,1,10
2622,93,1,10
2623,380,1,10
2624,510,1,10
2625,256,1,10
2626,256,1,10
2627,256,1,10
2628,278,1,10
2629,380,1,10
2630,510,1,10
2631,256,1,10
2632,278,1,10
2633,278,1,10
2634,879,1,10
2635,538,1,10
2636,368,1,10
2637,429,1,10
2638,63,1,10
2639,63,1,10
2640,368,1,10
2641,93,1,10
2642,191,1,10
2643,191,1,10
2644,475,1,10
2645,510,1,10
2646,63,1,10
2647,278,1,10
2648,448,1,10
2649,565,1,10
2650,565,1,10
2651,237,1,10
2652,368,1,10
2653,191,1,10
2654,380,1,10
2655,256,1,10
2656,278,1,10
2657,368,1,10
2658,368,1,10
2659,380,1,10
2660,689,1,10
2661,215,1,10
2662,191,1,10
2663,510,1,10
2664,689,1,10
2665,215,1,10
2666,256,1,10
2667,278,1,10
2668,368,1,10
2669,510,1,10
2670,278,1,10
2671,818,1,10
2672,368,1,10
2673,63,1,10
2674,448,1,10
2675,93,1,10
2676,429,1,10
2677,215,1,10
2678,278,1,10
2679,380,1,10
2680,215,1,10
2681,237,1,10
2682,237,1,10
2683,191,1,10
2684,510,1,10
2685,538,1,10
2686,237,1,10
2687,93,1,10
2688,93,1,10
2689,191,1,10
2690,256,1,10
2691,368,1,10
2692,93,1,10
2693,510,1,10
2694,448,1,10
2695,368,1,10
2696,380,1,10
2697,63,1,10
2698,256,1,10
2699,538,1,10
2700,368,1,10
2701,368,1,10
2702,368,1,10
2703,380,1,10
2704,689,1,10
2705,565,1,10
2706,689,1,10
2707,215,1,10
2708,368,1,10
2709,368,1,10
2710,63,1,10
2711,689,1,10
2712,215,1,10
2713,215,1,10
2714,256,1,10
2715,256,1,10
2716,237,1,10
2717,256,1,10
2718,368,1,10
2719,380,1,10
2720,475,1,10
2721,689,1,10
2722,215,1,10
2723,256,1,10
2724,538,1,10
2725,368,1,10
2726,93,1,10
2727,93,1,10
2728,475,1,10
2729,63,1,10
2730,689,1,10
2731,215,1,10
2732,538,1,10
2733,429,1,10
2734,689,1,10
2735,689,1,10
2736,215,1,10
2737,256,1,10
2738,93,1,10
2739,93,1,10
2740,191,1,10
2741,63,1,10
2742,256,1,10
2743,256,1,10
2744,538,1,10
2745,191,1,10
2746,538,1,10
2747,312,1,10
2748,368,1,10
2749,689,1,10
2750,256,1,10
2751,256,1,10
2752,368,1,10
2753,380,1,10
2754,256,1,10
2755,368,1,10
2756,368,1,10
2757,689,1,10
2758,448,1,10
2759,538,1,10
2760,312,1,10
2761,368,1,10
2762,368,1,10
2763,380,1,10
2764,380,1,10
2765,475,1,10
2766,256,1,10
2767,368,1,10
2768,380,1,10
2769,380,1,10
2770,689,1,10
2771,256,1,10
2772,256,1,10
2773,278,1,10
2774,448,1,10
2775,538,1,10
2776,368,1,10
2777,191,1,10
2778,475,1,10
2779,256,1,10
2780,538,1,10
2781,368,1,10
2782,63,1,10
2783,689,1,10
2784,689,1,10
2785,689,1,10
2786,256,1,10
2787,256,1,10
2788,368,1,10
2789,368,1,10
2790,93,1,10
2791,93,1,10
2792,191,1,10
2793,380,1,10
2794,475,1,10
2795,368,1,10
2796,191,1,10
2797,475,1,10
2798,475,1,10
2799,63,1,10
2800,256,1,10
2801,256,1,10
2802,278,1,10
2803,538,1,10
2804,368,1,10
2805,368,1,10
2806,368,1,10
2807,93,1,10
2808,93,1,10
2809,63,1,10
2810,215,1,10
2811,278,1,10
2812,538,1,10
2813,368,1,10
2814,312,1,10
2815,368,1,10
2816,63,1,10
2817,215,1,10
2818,215,1,10
2819,93,1,10
2820,93,1,10
2821,510,1,10
2822,63,1,10
2823,215,1,10
2824,215,1,10
2825,256,1,10
2826,237,1,10
2827,93,1,10
2828,256,1,10
2829,256,1,10
2830,256,1,10
2831,538,1,10
2832,312,1,10
2833,368,1,10
2834,475,1,10
2835,63,1,10
2836,448,1,10
2837,312,1,10
2838,93,1,10
2839,63,1,10
2840,215,1,10
2841,256,1,10
2842,538,1,10
2843,368,1,10
2844,475,1,10
2845,446,1,10
2846,63,1,10
2847,689,1,10
2848,215,1,10
2849,256,1,10
2850,538,1,10
2851,93,1,10
2852,93,1,10
2853,380,1,10
2854,689,1,10
2855,689,1,10
2856,256,1,10
2857,538,1,10
2858,312,1,10
2859,312,1,10
2860,368,1,10
2861,63,1,10
2862,63,1,10
2863,689,1,10
2864,215,1,10
2865,215,1,10
2866,256,1,10
2867,312,1,10
2868,368,1,10
2869,341,1,10
2870,93,1,10
2871,93,1,10
2872,689,1,10
2873,215,1,10
2874,215,1,10
2875,538,1,10
2876,368,1,10
2877,368,1,10
2878,93,1,10
2879,93,1,10
2880,380,1,10
2881,380,1,10
2882,380,1,10
2883,63,1,10
2884,448,1,10
2885,368,1,10
2886,243,1,10
2887,93,1,10
2888,93,1,10
2889,380,1,10
2890,510,1,10
2891,475,1,10
2892,215,1,10
2893,256,1,10
2894,278,1,10
2895,368,1,10
2896,380,1,10
2897,63,1,10
2898,689,1,10
2899,215,1,10
2900,538,1,10
2901,368,1,10
2902,538,1,10
2903,368,1,10
2904,368,1,10
2905,380,1,10
2906,380,1,10
2907,510,1,10
2908,475,1,10
2909,689,1,10
2910,256,1,10
2911,538,1,10
2912,312,1,10
2913,312,1,10
2914,368,1,10
2915,380,1,10
2916,210,1,10
2917,256,1,10
2918,538,1,10
2919,368,1,10
2920,341,1,10
2921,510,1,10
2922,538,1,10
2923,368,1,10
2924,510,1,10
2925,689,1,10
2926,368,1,10
2927,183,1,10
2928,510,1,10
2929,256,1,10
2930,278,1,10
2931,538,1,10
2932,312,1,10
2933,93,1,10
2934,380,1,10
2935,510,1,10
2936,240,1,10
2937,215,1,10
2938,256,1,10
2939,278,1,10
2940,368,1,10
2941,368,1,10
2942,240,1,10
2943,689,1,10
2944,689,1,10
2945,256,1,10
2946,256,1,10
2947,256,1,10
2948,538,1,10
2949,312,1,10
2950,93,1,10
2951,380,1,10
2952,240,1,10
2953,215,1,10
2954,448,1,10
2955,368,1,10
2956,93,1,10
2957,380,1,10
2958,380,1,10
2959,63,1,10
2960,689,1,10
2961,689,1,10
2962,256,1,10
2963,312,1,10
2964,475,1,10
2965,63,1,10
2966,63,1,10
2967,256,1,10
2968,448,1,10
2969,368,1,10
2970,368,1,10
2971,93,1,10
2972,380,1,10
2973,191,1,10
2974,510,1,10
2975,240,1,10
2976,256,1,10
2977,256,1,10
2978,538,1,10
2979,312,1,10
2980,368,1,10
2981,215,1,10
2982,256,1,10
2983,312,1,10
2984,689,1,10
2985,256,1,10
2986,538,1,10
2987,93,1,10
2988,380,1,10
2989,380,1,10
2990,510,1,10
2991,63,1,10
2992,689,1,10
2993,215,1,10
2994,646,1,10
2995,341,1,10
2996,93,1,10
2997,380,1,10
2998,215,1,10
2999,448,1,10
3000,312,1,10
3001,380,1,10
3002,63,1,10
3003,689,1,10
3004,538,1,10
3005,368,1,10
3006,243,1,10
3007,510,1,10
3008,448,1,10
3009,368,1,10
3010,341,1,10
3011,510,1,10
3012,448,1,10
3013,368,1,10
3014,368,1,10
3015,368,1,10
3016,380,1,10
3017,63,1,10
3018,63,1,10
3019,256,1,10
3020,538,1,10
3021,368,1,10
3022,256,1,10
3023,256,1,10
3024,538,1,10
3025,312,1,10
3026,312,1,10
3027,93,1,10
3028,380,1,10
3029,63,1,10
3030,215,1,10
3031,646,1,10
3032,243,1,10
3033,93,1,10
3034,63,1,10
3035,312,1,10
3036,368,1,10
3037,368,1,10
3038,243,1,10
3039,93,1,10
3040,93,1,10
3041,380,1,10
3042,215,1,10
3043,646,1,10
3044,256,1,10
3045,538,1,10
3046,538,1,10
3047,538,1,10
3048,215,1,10
3049,538,1,10
3050,210,1,10
3051,215,1,10
3052,215,1,10
3053,538,1,10
3054,380,1,10
3055,538,1,10
3056,312,1,10
3057,312,1,10
3058,368,1,10
3059,368,1,10
3060,341,1,10
3061,380,1,10
3062,210,1,10
3063,210,1,10
3064,689,1,10
3065,215,1,10
3066,646,1,10
3067,368,1,10
3068,341,1,10
3069,230,1,10
3070,380,1,10
3071,380,1,10
3072,689,1,10
3073,689,1,10
3074,256,1,10
3075,312,1,10
3076,341,1,10
3077,380,1,10
3078,63,1,10
3079,689,1,10
3080,380,1,10
3081,380,1,10
3082,210,1,10
3083,646,1,10
3084,380,1,10
3085,380,1,10
3086,689,1,10
3087,689,1,10
3088,312,1,10
3089,368,1,10
3090,368,1,10
3091,63,1,10
3092,646,1,10
3093,448,1,10
3094,448,1,10
3095,368,1,10
3096,183,1,10
3097,341,1,10
3098,380,1,10
3099,510,1,10
3100,210,1,10
3101,215,1,10
3102,380,1,10
3103,380,1,10
3104,950,1,10
3105,448,1,10
3106,243,1,10
3107,368,1,10
3108,230,1,10
3109,701,1,10
3110,215,1,10
3111,278,1,10
3112,538,1,10
3113,380,1,10
3114,172,1,10
3115,215,1,10
